Q,H,Q_ssa,H_ssa
36961.75,36910.68,36928.64265429354,36878.916518866194
36948.98,36910.09,36933.75512295991,36884.19048950711
36950.53,36893.94,36937.1209854525,36887.608298431645
36910.58,36856.16,36938.857452424636,36889.491042135785
36922.05,36862.11,36939.652358208084,36890.50067001797
36958.57,36927.0,36939.5814233651,36890.83954373328
36963.65,36923.31,36938.36576382915,36890.001293225294
36934.73,36880.93,36936.24367958757,36888.35042146677
36929.22,36882.95,36934.01261975926,36886.75870909476
36919.56,36845.78,36932.16562224515,36885.49240288369
36902.19,36860.53,36931.15303714043,36885.22775472376
36917.66,36873.84,36931.312618592296,36885.93252475855
36900.0,36878.82,36932.59462388882,36887.506829579535
36924.0,36871.69,36935.26957531991,36890.00073990295
36947.79,36921.08,36939.07628994904,36893.46795019849
36955.42,36901.71,36943.65205567031,36897.30948019276
36964.99,36930.54,36948.760054639846,36901.666192583325
36964.99,36917.66,36954.00655248349,36906.06616256198
36959.16,36894.26,36959.23616809979,36910.486247349385
36942.3,36886.38,36964.40179726101,36915.12650861772
36961.0,36906.17,36969.706982448224,36919.9796259369
36955.14,36909.53,36974.80126880853,36924.68455521496
36964.99,36925.3,36979.74172868911,36929.11959675341
36962.74,36935.22,36984.21507833238,36933.0023982377
37020.47,36952.6,36988.17444842103,36936.13199614859
37039.74,36963.71,36990.76691772484,36938.21762154031
37031.23,36975.14,36991.55720426132,36938.97879229701
37018.64,36943.33,36990.613796008314,36938.24198187205
36988.85,36944.63,36988.000866935254,36936.40859267179
36973.5,36932.18,36984.13191520544,36933.331977504124
36975.01,36939.1,36979.29171754274,36929.21406461932
36965.53,36933.2,36973.69275264373,36924.05849200934
36939.14,36879.0,36967.63374633166,36918.00565356212
36922.83,36884.66,36961.60477186711,36911.80459179925
36954.27,36900.04,36955.81263606885,36905.47850640616
36948.05,36907.04,36949.85630209539,36898.92177199108
36960.85,36911.17,36943.92668594884,36892.196813246665
36989.72,36941.55,36938.01852671126,36885.36108771031
36992.62,36881.91,36931.795030528425,36878.176425508194
36920.55,36865.79,36925.2409687912,36871.40561855077
36889.61,36850.01,36919.29002662446,36865.20288342096
36852.08,36824.5,36914.21957454711,36859.61543541044
36886.8,36828.79,36910.42247632232,36854.80756567748
36898.03,36835.27,36907.13704506185,36850.54178363035
36860.19,36811.0,36904.11198829897,36846.56264143633
36874.96,36839.48,36901.49699639703,36842.96084384009
36872.97,36843.16,36898.852498011656,36839.1833637899
36956.48,36833.34,36896.04303880926,36834.986090620194
36964.99,36927.19,36891.81770544467,36830.41922996759
36960.0,36880.18,36886.04416510552,36824.259736912005
36892.42,36799.03,36878.84416646142,36817.07799990094
36842.7,36799.03,36871.14354084813,36809.854929474604
36847.07,36794.61,36863.667897319785,36802.65633923485
36880.18,36812.77,36856.50322656352,36795.71258246492
36881.92,36793.82,36849.298558023664,36788.87820533847
36848.95,36771.44,36842.09386947131,36782.49938486438
36777.87,36744.67,36835.526388327846,36777.03803386888
36773.38,36730.26,36830.638865057044,36772.98870832938
36776.58,36740.5,36827.559921299624,36770.64619485999
36805.22,36762.32,36826.355613196465,36770.05147623574
36826.64,36790.14,36826.784882261396,36770.997903409494
36826.64,36779.0,36828.61264598922,36773.1513845505
36881.92,36784.49,36831.89087303721,36776.62290484516
36824.43,36771.44,36835.710605747874,36781.29363530539
36856.08,36775.39,36840.81455872175,36787.27228857013
36861.43,36802.99,36846.77567506926,36794.3985379944
36861.82,36824.09,36853.251223420615,36802.10448298279
36864.67,36788.68,36859.98892059036,36809.88321028925
36857.66,36812.39,36866.53433096212,36817.89959637623
36835.62,36800.21,36872.76396940198,36825.5188120494
36854.99,36822.01,36878.76488134305,36832.694832689354
36881.92,36848.57,36884.18535912911,36838.998494061474
36881.92,36829.8,36888.51612462838,36843.800084478156
36903.64,36872.02,36891.4615635009,36847.03634099927
36906.89,36884.62,36892.346056649134,36847.918703528354
36887.68,36846.47,36890.89294845903,36846.060499247236
36909.59,36848.11,36887.242306516775,36841.761905730884
36909.59,36860.61,36881.04098076386,36834.90788000668
36893.43,36848.87,36872.168599904435,36825.26603524267
36901.24,36847.08,36860.782534078535,36813.042444252
36886.2,36838.01,36846.719615314476,36798.24309032303
36849.88,36812.57,36830.1697335943,36781.083649695145
36841.23,36771.44,36811.7668424303,36762.07131281732
36771.44,36692.78,36791.70813073076,36741.92769893556
36713.24,36674.11,36771.30436049544,36721.885743047795
36730.07,36680.35,36751.59722413242,36702.47779576631
36728.25,36676.29,36732.67450637761,36683.98065425724
36730.26,36675.01,36714.97725391293,36666.76485084473
36699.86,36672.91,36698.7045198458,36651.14385239312
36681.59,36650.24,36684.51344395011,36637.33550745304
36650.7,36606.33,36672.797311134316,36625.7837723701
36623.31,36602.06,36663.97533507092,36617.05883704655
36623.22,36578.88,36658.25875511628,36611.12112171674
36650.92,36568.59,36655.41734784922,36608.08670602404
36645.8,36596.98,36654.68161458925,36607.69037296681
36637.05,36596.99,36655.77995491023,36609.21225513874
36650.0,36596.98,36658.480997006816,36612.274887598025
36655.3,36628.31,36662.17428689816,36616.44479400401
36652.41,36551.46,36666.3068977885,36620.83296570617
36661.28,36628.64,36670.50355558837,36625.90515761725
36694.86,36647.44,36674.21381143487,36630.27464728525
36701.94,36667.57,36676.64471299885,36633.37085258794
36730.11,36700.0,36677.52908458079,36634.712012350516
36735.42,36710.52,36676.3684279787,36633.79809885417
36726.39,36695.57,36673.24945775565,36630.600312175055
36709.92,36633.8,36668.44630409284,36625.41295329043
36633.8,36596.85,36662.34543077819,36619.206565579276
36643.99,36596.95,36656.26799644784,36612.782638057506
36618.2,36592.31,36650.37360153579,36606.54994815064
36617.82,36560.37,36645.405947594525,36600.99981705464
36602.24,36551.46,36641.7430579712,36596.98654604548
36611.93,36566.52,36639.88390560956,36595.03449906107
36628.11,36569.37,36639.96584521373,36595.25184266217
36661.28,36626.6,36641.883243762655,36597.77961586918
36645.84,36612.94,36645.173775909694,36602.00663571615
36633.58,36590.67,36649.96892979327,36607.963739512925
36615.84,36568.24,36656.24716818961,36615.627089871465
36644.8,36605.93,36664.02114546211,36624.94893773178
36660.33,36617.82,36672.555125063,36635.042795468966
36684.03,36659.0,36681.303326854424,36645.36122053083
36716.32,36666.67,36689.607946285345,36654.88428969644
36723.97,36684.61,36696.69358254031,36663.12750663356
36734.94,36716.46,36702.25514753997,36669.59938585476
36713.85,36694.44,36705.89860215341,36673.7036825015
36739.24,36711.92,36707.83117299032,36675.62889382992
36733.63,36704.98,36707.72979253542,36675.24777375351
36718.43,36678.87,36705.8651780823,36672.884851095296
36721.57,36669.46,36702.76596881254,36669.162308678395
36707.52,36681.23,36698.64158478862,36664.53105722909
36684.16,36650.57,36693.97239430313,36659.246664585866
36692.78,36650.33,36689.38133286887,36654.12880686372
36666.38,36640.19,36685.06447132843,36649.546833310036
36653.22,36633.8,36681.71940595196,36645.98045449359
36639.31,36591.82,36679.76751839016,36643.820983659854
36650.43,36591.74,36679.6067976548,36643.78116348643
36680.36,36651.94,36681.31024467702,36646.08879207047
36669.63,36640.52,36684.69200218914,36650.16479836174
36700.88,36646.48,36690.07003654873,36656.251205284905
36714.63,36686.27,36697.08595527841,36664.23397911825
36716.32,36693.74,36705.512349333694,36673.54769884639
36714.97,36686.7,36715.242719832015,36683.96911685515
36699.74,36667.7,36726.191789045966,36695.468653881864
36735.42,36697.44,36738.47049701227,36708.14274794611
36750.28,36731.04,36751.53150192778,36721.50597582124
36777.54,36749.26,36765.16490127815,36735.09948086053
36766.48,36751.31,36778.91395485564,36748.641833481066
36784.1,36753.96,36792.87513688458,36762.06064629684
36786.85,36769.55,36806.77834902136,36775.32075514756
36826.64,36785.2,36820.52110241602,36788.252647622154
36842.7,36784.7,36833.528282092564,36800.64399075042
36873.43,36830.01,36845.521326269976,36812.53164456021
36859.07,36832.01,36856.10773398139,36823.37247481834
36882.44,36846.09,36865.605495753734,36833.22532770808
36888.8,36866.44,36873.87051888121,36842.06356068125
36909.59,36870.47,36881.125217141634,36849.81990853433
36899.03,36877.71,36887.28016907462,36856.60263328522
36888.82,36842.01,36892.67898141174,36862.47793936722
36865.8,36838.01,36897.72741232438,36868.095587049684
36890.68,36869.48,36902.92185696801,36873.74267412045
36909.59,36886.69,36908.220484879486,36879.24797471221
36917.66,36889.01,36913.551448047314,36884.63461387986
36935.01,36900.01,36918.98667651154,36890.07900891147
36925.0,36897.82,36924.438797573224,36895.6067130268
36913.23,36893.5,36930.166411062906,36901.31071261426
36903.8,36881.01,36936.34113427695,36907.247596044464
36912.26,36896.29,36943.0729227357,36913.54412605671
36921.86,36908.0,36950.254448454776,36919.970177119554
36937.28,36899.09,36957.60192965297,36926.281985255584
36962.26,36928.28,36964.77159696694,36932.45131720505
37020.47,36957.91,36971.20675476438,36937.95881956588
37020.47,36992.0,36975.91669683845,36942.30839789819
37027.0,36981.48,36978.75925253098,36944.95251681098
37018.78,36947.18,36979.61279687918,36945.949990140405
36960.14,36948.01,36978.537149643445,36945.64047992434
36964.48,36955.33,36976.36650753539,36944.02311609304
36960.83,36937.27,36973.105414421356,36941.07546747991
36967.54,36945.84,36968.901573010175,36937.151104253215
36976.55,36930.25,36963.90272887363,36932.3807985646
36934.89,36922.72,36958.25154978583,36927.13159518119
36953.91,36918.83,36952.682398038916,36921.68442022085
36955.14,36910.3,36947.11490283786,36916.31470165186
36964.66,36909.58,36941.70646250214,36911.32302849575
36915.41,36898.25,36936.40742557256,36906.86631324959
36927.25,36897.54,36931.96337244338,36903.14994187394
36914.95,36896.0,36928.344944030374,36900.25692640019
36897.95,36885.21,36925.761813972495,36898.20731075302
36914.12,36885.73,36924.38508192694,36897.038521013346
36911.67,36878.51,36923.853731115654,36896.59420817073
36910.48,36891.56,36923.965958848385,36896.77435390336
36929.84,36899.88,36924.416328944564,36897.13856150961
36921.2,36888.32,36924.5883546048,36897.299559980565
36925.26,36888.36,36924.32709269296,36897.12725097041
36932.78,36922.29,36923.40788715304,36896.43244692333
36934.99,36916.75,36921.52634121922,36894.6281482783
36935.51,36925.22,36918.56263993608,36891.608930883616
36964.99,36907.06,36914.42939402013,36887.16988927005
36930.1,36873.42,36908.688965080015,36881.503177192244
36905.18,36889.65,36901.83710070748,36875.0379548005
36889.1,36873.42,36894.25400433158,36867.68970757712
36872.65,36842.7,36886.36579689772,36859.82758132619
36858.0,36840.58,36878.421530305306,36851.95242705532
36872.64,36837.52,36870.66045723295,36844.22798482099
36890.77,36864.95,36863.008274596934,36836.847027279175
36853.03,36827.04,36855.399880030476,36829.6232342841
36830.9,36807.88,36848.36901945768,36823.08680518171
36812.74,36799.03,36842.126393888684,36817.493451844726
36804.82,36790.83,36836.96092928965,36812.89194746082
36811.54,36784.71,36832.88384883755,36809.31667804737
36834.42,36802.66,36829.848081977274,36806.72582502643
36836.16,36812.61,36827.56463084963,36804.814607834705
36855.0,36810.63,36826.047902271006,36803.42846773572
36823.12,36800.7,36825.13640181595,36802.60146140332
36843.86,36823.12,36825.358238368404,36802.48802885336
36866.12,36833.96,36826.56394149576,36802.904180143436
36843.23,36820.01,36828.59637012419,36803.885877584114
36838.15,36819.78,36831.94913838576,36805.79853841898
36821.84,36809.44,36836.77280065377,36808.9166253179
36823.52,36803.66,36843.415292418504,36813.56051187449
36800.0,36771.44,36851.72164736846,36819.90257254739
36827.0,36799.91,36862.00885492063,36828.29447742786
36864.0,36826.38,36873.890112231646,36838.404372889054
36847.11,36820.38,36886.94793166502,36849.92580313869
36855.02,36820.59,36901.41728231967,36862.87001608864
36881.92,36850.37,36917.09289753406,36877.14304648213
36980.99,36878.97,36933.62476386647,36892.319459052356
36992.72,36943.07,36949.62356489819,36907.98547232328
37041.57,36955.14,36964.91564303791,36923.212706773666
37027.79,36995.72,36978.89104080035,36937.78336325321
37032.33,37002.54,36991.75611088204,36951.21696858987
37019.27,36989.2,37003.48360083339,36963.44629391935
37019.28,36989.11,37014.44450082592,36974.72432225163
37018.01,37001.06,37024.854674418995,36985.20353532355
37005.98,36980.34,37034.92111446166,36994.94896794821
37001.98,36977.57,37045.06571400321,37004.44227376382
36982.8,36970.61,37055.70355939907,37014.013481810376
36992.62,36937.27,37067.33620509133,37024.092849021705
37025.23,36987.01,37080.156157172874,37035.34272285879
37163.13,37025.26,37093.93875039888,37047.43638954372
37187.45,37151.27,37106.92318272607,37060.12643570654
37206.79,37165.12,37119.01468485048,37072.045376514565
37156.54,37105.06,37130.13222023783,37083.146492735934
37120.72,37103.87,37141.14864639207,37094.28740503591
37138.83,37090.76,37152.85764780101,37105.690832884
37142.33,37095.73,37165.210196292435,37117.70256575689
37166.18,37076.05,37178.29163936646,37130.35257115805
37180.02,37143.35,37191.899259857775,37144.044284364034
37174.45,37154.43,37206.018050475155,37158.10411612246
37203.86,37153.98,37220.87308283735,37172.590862823294
37242.18,37191.19,37236.31724555079,37187.74919445276
37243.27,37213.9,37252.017556535764,37203.364148167544
37245.0,37235.0,37268.17087577987,37219.4036420099
37327.15,37245.44,37284.81099511726,37235.785956226486
37327.15,37250.64,37300.95768377675,37252.38460157693
37283.0,37251.18,37316.842903746205,37269.21723993103
37346.58,37253.92,37333.19318561679,37286.33481329718
37325.69,37300.93,37349.248837016086,37303.70018268158
37355.16,37312.57,37365.37219373855,37320.7861883175
37411.24,37328.55,37381.11840765326,37337.301555160804
37417.07,37391.84,37395.44215813,37352.931786219015
37418.16,37400.0,37408.22203136417,37366.78156904911
37420.0,37399.55,37419.58641300111,37378.76865383039
37415.16,37380.0,37429.76724427702,37389.01724723204
37439.31,37379.25,37439.02492658071,37397.844298419965
37467.4,37426.83,37447.139746944056,37405.3706198397
37432.83,37408.0,37453.79325800781,37411.07881075403
37459.6,37417.74,37459.43319386321,37415.28594701285
37459.94,37447.57,37463.73498005137,37417.865207040304
37460.29,37421.49,37466.713635152446,37418.54026585377
37467.4,37422.39,37468.340946267526,37417.72834094431
37463.47,37399.53,37468.49208412019,37415.49764080074
37514.65,37374.6,37467.237480778094,37412.201229647435
37509.7,37450.05,37463.92239385552,37408.23366385984
37455.0,37431.34,37458.54273707206,37402.78693288263
37442.5,37385.51,37451.95507459807,37396.200779948296
37442.38,37394.85,37444.55469613456,37389.1447382359
37406.26,37348.08,37436.43590838803,37381.67233107181
37406.01,37375.16,37428.28336820116,37374.47028937613
37439.31,37389.77,37420.18101841396,37367.33469735249
37464.96,37367.42,37411.65560351151,37360.17510502655
37412.75,37364.6,37402.454137907655,37353.29103395517
37380.49,37355.17,37393.381112750685,37346.78119107119
37364.71,37326.53,37384.90692172016,37340.80108988105
37336.1,37299.93,37377.23657880921,37335.69047530044
37340.01,37307.05,37370.698993466816,37331.692374028
37359.68,37294.11,37365.09420048508,37328.51584619135
37349.15,37318.0,37360.08312799275,37326.15976195891
37360.2,37327.18,37355.55375448155,37324.08810451455
37356.35,37332.91,37351.16555667909,37321.92716989554
37348.99,37330.45,37346.82593417154,37319.464286632625
37355.83,37339.75,37342.52070998753,37316.59142034232
37355.82,37328.13,37338.0426345679,37313.07598752142
37357.04,37332.21,37333.16096980979,37308.97550009494
37356.86,37328.14,37327.873578072,37304.14706261563
37345.28,37324.56,37322.22818234385,37298.70276349576
37306.74,37293.81,37316.23940375539,37292.90740493237
37293.36,37262.64,37310.57973625981,37287.13662360419
37282.91,37260.9,37305.564551209536,37281.917154130984
37295.36,37269.08,37301.41190846897,37277.41532536406
37287.47,37256.37,37297.988951337175,37273.570537257765
37276.01,37253.94,37295.45847986395,37270.64061073339
37284.79,37255.41,37294.17563118493,37268.71733908048
37297.84,37255.01,37294.0977408981,37267.8142737126
37283.06,37254.98,37295.09821510398,37267.96571299294
37291.52,37275.87,37297.40214325027,37269.12450224267
37295.98,37262.41,37300.80273672077,37270.941170121754
37323.95,37294.94,37305.10685947649,37273.543736496555
37335.85,37316.27,37309.65940189734,37276.362244275166
37324.5,37292.46,37313.67054178919,37278.94592740647
37300.0,37272.9,37317.209094546946,37281.2870881471
37300.15,37286.2,37320.83289036747,37283.62195055518
37329.94,37297.17,37324.727751186714,37285.86041337837
37303.66,37286.76,37328.72350879471,37288.01369808142
37330.0,37288.04,37333.35792868247,37290.39623101136
37430.7,37215.34,37338.62967997118,37293.239333503014
37371.2,37331.81,37343.66894262888,37297.78858679547
37373.5,37341.82,37349.90183637582,37303.1336863519
37374.32,37287.21,37357.873848156465,37309.685482906716
37368.85,37351.96,37368.14986129674,37318.65420509916
37365.13,37352.03,37381.2036748321,37329.73013747855
37353.42,37342.39,37397.47553227233,37343.37823957073
37374.6,37350.04,37417.4271096159,37359.99584306898
37373.83,37337.59,37441.05450148402,37379.81021079668
37379.95,37358.1,37468.55831323834,37403.168448773125
37399.24,37374.7,37499.94744560792,37429.96005080928
37411.12,37329.94,37534.88927356078,37460.01836448144
37523.64,37411.16,37572.99740840272,37493.73727715596
37806.12,37523.64,37612.32767547688,37529.81684971181
37821.08,37711.94,37648.611669200574,37566.5036185828
37727.87,37664.62,37681.27310131787,37601.112090219845
37704.92,37639.02,37711.30427792448,37633.80535801019
37713.82,37664.12,37738.68896168907,37664.42385838195
37790.83,37710.58,37763.13033851315,37692.256300853995
37809.46,37764.42,37783.486942704054,37716.40912018715
37805.69,37764.42,37799.33862345712,37735.94973200362
37791.73,37764.47,37810.559237093345,37750.72418495608
37794.96,37765.24,37817.62016175105,37760.62131938873
37789.32,37742.59,37820.71413677601,37765.79454106596
37834.49,37778.96,37820.19369207799,37766.86704099099
37862.88,37779.88,37815.78475819184,37763.70871267441
37889.81,37845.01,37807.548031068385,37756.77561842575
37850.21,37785.07,37795.58756689422,37745.80075851963
37799.27,37767.68,37780.90922970881,37732.05158066798
37762.56,37714.79,37764.76144354259,37716.36741374634
37718.36,37644.36,37748.12885690015,37699.98388231002
37689.18,37636.38,37731.909922584426,37684.41037630836
37683.1,37640.13,37716.99715074696,37670.15777353737
37681.2,37650.01,37703.52159934543,37657.438196851006
37677.92,37649.37,37691.22155041486,37646.25925273667
37664.14,37613.38,37680.378287445856,37636.67227065676
37687.98,37613.33,37671.60005120393,37629.33947106237
37629.99,37608.17,37664.61587579314,37624.312679549264
37624.53,37600.01,37660.30987427931,37621.552264423255
37650.0,37597.0,37658.55161282362,37620.90015296944
37671.23,37641.01,37658.77043751533,37622.059988652596
37655.12,37620.01,37660.47785372837,37624.23699113936
37653.66,37616.71,37663.674479028195,37627.43149476387
37671.65,37630.01,37668.097181841986,37631.35810768154
37692.88,37649.35,37673.22255777534,37635.607166155285
37682.17,37658.57,37678.36618596427,37639.6703197021
37695.52,37670.22,37683.31013795471,37643.237223946904
37697.45,37681.47,37687.58593123896,37645.949445732185
37680.92,37670.01,37691.07725213443,37647.65001189595
37686.09,37660.08,37693.96569521176,37648.508099891
37749.94,37551.79,37696.251562181096,37648.771599662876
37668.01,37650.01,37697.23930407284,37649.93322051317
37699.99,37650.01,37698.08880679945,37650.921725483895
37732.72,37678.91,37698.59253718447,37651.843486074016
37724.93,37675.87,37698.62962944606,37652.600347868465
37685.68,37655.78,37698.74157791212,37653.52313024882
37734.19,37660.16,37699.82394236112,37655.168791691256
37673.05,37650.01,37701.578669009235,37657.83907206961
37674.41,37659.92,37705.36514661528,37661.94220431777
37704.17,37673.01,37711.45204886639,37667.575636464
37706.83,37660.0,37719.470551674145,37674.64915596869
37704.17,37622.91,37729.24172197508,37683.22350165674
37704.42,37682.37,37740.77213641903,37693.65937557602
37703.58,37690.13,37753.7782007595,37705.04338035284
37723.7,37684.37,37767.95242051839,37716.96973817059
37762.5,37699.6,37782.557058203216,37729.08467610154
37793.52,37737.01,37796.64189217459,37740.72448310241
37817.74,37778.03,37809.234222704275,37750.91336659834
37861.28,37790.34,37819.56078061551,37758.73840605656
37862.88,37787.97,37826.672350551,37763.705713750714
37855.59,37772.35,37830.14167362162,37765.5548735113
37931.31,37812.56,37829.78145563272,37764.38613984661
37915.8,37859.19,37824.60728146717,37759.52698074555
37877.0,37799.48,37814.84188952769,37750.58839768295
37807.67,37762.23,37801.21540475214,37738.43047683545
37802.7,37760.63,37785.03989400446,37723.86600768336
37760.63,37677.35,37766.878041136006,37707.35649894147
37681.4,37636.82,37747.677360508096,37690.372120316075
37642.93,37601.4,37729.10594630748,37673.87959348719
37654.52,37614.0,37712.16726231132,37658.745082667374
37702.88,37649.99,37696.98062419201,37645.16288744425
37659.9,37627.68,37683.15246664256,37632.9626421893
37681.86,37614.69,37671.303009537245,37622.57369763253
37649.33,37600.0,37661.21651038249,37614.093984064835
37653.11,37594.71,37653.3360406408,37607.64086796738
37635.85,37600.33,37647.44788039959,37603.137091525365
37656.06,37632.62,37643.66073461433,37600.331673875924
37638.99,37592.96,37641.51561108681,37598.59657723968
37625.61,37590.0,37641.010888934135,37598.18667741528
37664.62,37608.84,37642.10042330669,37598.98658491683
37645.88,37607.61,37644.09563209449,37600.67006777674
37664.62,37632.77,37647.12774349946,37603.23176612932
37664.88,37551.79,37650.73036381082,37606.370629261175
37646.48,37615.37,37654.94442417813,37611.04463633605
37645.84,37610.01,37660.00476160275,37616.557272103666
37652.52,37626.69,37665.915384405605,37622.94663549592
37664.62,37627.01,37672.30101726303,37629.854144059056
37664.62,37629.01,37678.8889754982,37637.15166361648
37639.0,37610.01,37685.59969850283,37644.55528668334
37658.57,37618.54,37692.5022149891,37651.94545537099
37662.99,37639.93,37698.90285036252,37658.75681661236
37742.03,37658.73,37704.10350297263,37664.16010449995
37740.2,37700.47,37706.61659703389,37667.4041637718
37737.0,37700.0,37706.10014464894,37667.53842036036
37764.26,37711.91,37702.34487756374,37664.175185702145
37720.52,37688.06,37694.73667271635,37656.879294956736
37701.97,37686.0,37683.73226471946,37645.761933815236
37703.49,37668.99,37669.459219791104,37630.75551143178
37679.08,37651.39,37651.98182914486,37612.17679532721
37662.38,37635.87,37631.81077274297,37590.45604223689
37636.75,37590.61,37609.35377778743,37566.14290858715
37594.74,37514.89,37585.36963620232,37540.33816256534
37514.89,37477.34,37560.86602313861,37514.56390313687
37491.37,37449.24,37537.41538347944,37489.93678557705
37471.2,37434.51,37515.67184065331,37467.222821801064
37514.89,37442.68,37496.14718274601,37447.06011419031
37468.81,37411.24,37478.38590687298,37429.58690554782
37416.17,37385.01,37462.93750870208,37415.19624646892
37400.0,37358.39,37450.39502466665,37404.06696669575
37388.73,37341.79,37440.80719281852,37396.22000038314
37442.58,37376.14,37434.05504245954,37391.433653633096
37463.17,37401.33,37428.94633655591,37388.66772434081
37418.36,37379.13,37424.617560952734,37386.96501993168
37408.76,37379.87,37421.227656863775,37385.9657417849
37408.77,37387.92,37418.407547466035,37385.10829048714
37422.07,37392.23,37415.67012495988,37383.58894722873
37448.25,37421.31,37412.523065807065,37380.91752167391
37450.7,37440.0,37408.370694817546,37376.44862062458
37449.99,37444.95,37403.016045408935,37369.738619900374
37448.9,37427.96,37396.35279118935,37360.6507171454
37419.07,37365.07,37388.35902563737,37349.43790521335
37365.07,37297.23,37379.528413772525,37337.02752409956
37304.65,37278.48,37370.680380010155,37324.47117688134
37320.97,37278.66,37362.78043070294,37312.19097550714
37318.97,37215.34,37355.621665428356,37300.37162314151
37309.07,37226.98,37349.18878636353,37289.92453130786
37350.0,37297.83,37343.47445590011,37280.79591082209
37362.18,37317.64,37337.915972907496,37272.20978500307
37359.23,37324.0,37332.33293042598,37263.92294897731
37306.01,37260.83,37326.569295231886,37255.76198333762
37326.84,37274.01,37321.146703946586,37248.34605430762
37315.49,37249.91,37315.45955646494,37241.25973516432
37304.82,37174.19,37309.358555112725,37234.53220891227
37327.15,37131.71,37302.84801176615,37228.835570697745
37327.15,37287.76,37295.468236121764,37224.41884421351
37325.62,37265.47,37287.06309401734,37219.22164887914
37294.59,37200.01,37277.5652007464,37213.3488582319
37248.55,37216.51,37267.39408529268,37207.47988455129
37249.91,37212.05,37257.24646188585,37201.417328938536
37241.66,37201.92,37247.3010312013,37195.315576772875
37209.58,37181.92,37237.85304483823,37189.466387540444
37216.03,37174.19,37229.597518665185,37184.322660087055
37219.82,37187.16,37222.64772263671,37180.138930007546
37221.99,37188.02,37217.15251139504,37176.88332142655
37228.1,37170.39,37212.98728097315,37174.60690469688
37209.43,37169.42,37210.058222930114,37173.55473636247
37190.97,37158.74,37208.43298968201,37173.66241605689
37164.0,37146.59,37208.107716352984,37174.79128032819
37186.18,37155.76,37209.27049496375,37176.90224325597
37189.42,37139.04,37211.41961140286,37179.717907999526
37194.99,37164.7,37214.3512381179,37183.37425605307
37228.25,37188.01,37217.72523203603,37187.23920131741
37243.27,37205.77,37220.87689293557,37190.84695177836
37248.59,37233.22,37223.46816005098,37193.846942337084
37269.09,37225.45,37225.291488833485,37195.78295007495
37272.97,37238.98,37226.065125074354,37196.57772545595
37256.44,37239.01,37225.78800573967,37196.18312719413
37258.21,37232.0,37224.860693717004,37194.808761210246
37219.42,37200.01,37223.53039169412,37192.73887362175
37205.82,37170.42,37222.5797171306,37190.645232946044
37178.69,37149.19,37222.50797189664,37189.24770317005
37191.85,37165.02,37224.0264912895,37189.17978239065
37177.45,37150.0,37227.164745352056,37190.59042619429
37218.3,37151.47,37232.2145600942,37193.90982756833
37199.09,37177.26,37238.7084355164,37199.295512803365
37255.66,37178.67,37246.93614814133,37206.52842923625
37274.5,37254.42,37256.1482683953,37215.59745818479
37264.05,37255.07,37266.087955242874,37225.51308421304
37271.99,37231.61,37276.79352972381,37236.122930945836
37294.35,37169.42,37287.85249538463,37247.38660257293
37301.27,37284.0,37298.719929599676,37259.74529448463
37325.2,37289.99,37309.125714495676,37271.465577990886
37327.15,37302.38,37318.394519861526,37282.12354271143
37333.9,37322.85,37326.285014253874,37291.28183165793
37333.82,37305.0,37332.59010128467,37298.46557279339
37349.9,37305.0,37337.150729445195,37303.787992469624
37365.08,37324.66,37339.7185468398,37307.25794023242
37371.86,37334.17,37340.280566550595,37308.68459552044
37361.0,37331.69,37338.921583804404,37308.12652408808
37338.95,37311.0,37336.0978216007,37305.873873591416
37316.39,37293.11,37332.41165310465,37302.478583046126
37309.99,37291.84,37328.444984817324,37298.444410304386
37335.08,37295.29,37324.56891281328,37294.066136169786
37331.94,37294.29,37320.76959862844,37289.656648156015
37321.63,37298.7,37317.282767054305,37285.55218251818
37310.01,37271.21,37314.60616640333,37281.97272060005
37276.86,37257.98,37313.11047147171,37279.56628417773
37279.0,37235.21,37313.496810730205,37278.699985041385
37317.75,37279.02,37316.00053973769,37279.90158201657
37323.0,37277.58,37320.258145983586,37282.87560852467
37288.1,37274.46,37326.26974093882,37287.77986344319
37335.34,37289.17,37334.60265095619,37294.60362836765
37344.42,37300.38,37344.544605839525,37303.18423937905
37339.99,37321.36,37355.87957384927,37313.302485463304
37383.19,37331.1,37368.54400428399,37324.60092401135
37411.24,37309.07,37381.8192882085,37336.83479162232
37381.29,37351.06,37395.07978653081,37350.05507175803
37390.05,37354.18,37408.57779948135,37363.535146270166
37401.33,37354.22,37422.027784776175,37377.041721066795
37414.88,37372.48,37435.19955862387,37390.427683918344
37467.4,37419.62,37447.88556701304,37403.38131602165
37477.33,37460.01,37459.44261969719,37415.32333434608
37491.32,37455.0,37469.766688467775,37425.77004169799
37522.74,37455.0,37478.47588795965,37434.79875092872
37516.26,37472.06,37485.414433424936,37442.52770468599
37509.03,37455.0,37490.8457789599,37448.91368290139
37503.94,37455.0,37495.08316095036,37454.36351157827
37494.33,37459.83,37498.47976346268,37459.07531223925
37491.41,37439.18,37501.38747966369,37463.251589254105
37493.45,37466.01,37504.066560022926,37467.276923822705
37466.28,37450.0,37506.74359870394,37471.0340930218
37484.64,37444.77,37510.036197518566,37474.89620858668
37503.87,37480.0,37513.8410703187,37479.0736683465
37510.0,37473.6,37518.077194516205,37483.2704442322
37511.27,37475.46,37522.87892977637,37487.70148616806
