Q,H,Q_ssa,H_ssa
35907.3,35863.29,35893.84684298225,35854.60426789866
35892.15,35868.3,35884.59437771614,35845.64520288909
35897.74,35871.12,35874.397475598074,35835.685116014
35869.91,35826.13,35863.153227367606,35824.739446933156
35870.58,35825.01,35851.27859305235,35813.27567864207
35851.59,35818.72,35838.82080174203,35801.34911469986
35826.59,35791.87,35826.100550710355,35789.09974378413
35832.38,35790.93,35813.48402968876,35776.96906803297
35796.73,35765.04,35801.096060577125,35765.03634858379
35783.52,35738.23,35789.54642738656,35753.753750717726
35744.62,35717.54,35779.12446756523,35743.655044434694
35750.01,35712.48,35770.491562934745,35735.04270696804
35743.96,35712.48,35763.69490291949,35728.11948082861
35740.2,35721.31,35758.89053265667,35722.98268696138
35766.73,35725.05,35756.20383263144,35719.61340256757
35770.09,35722.35,35755.367132888474,35718.06394423978
35743.58,35720.01,35756.41632643324,35718.472852733095
35725.97,35712.48,35759.85757948601,35721.04443295568
35755.76,35685.71,35766.06901648284,35726.03414072026
35792.92,35736.95,35774.59551687632,35733.790610870186
35792.92,35759.76,35784.7725766838,35743.60787786095
35801.37,35761.21,35796.58151418396,35755.06758990952
35806.48,35712.48,35809.88900848523,35768.09616601382
35819.77,35800.0,35824.62338167894,35783.284094700924
35835.03,35811.15,35840.4954171793,35799.44519213874
35827.36,35805.01,35857.20566785185,35816.337222512586
35872.49,35810.66,35874.8511906306,35833.93958110907
35872.49,35861.84,35892.85628816215,35852.124361310736
35899.4,35861.94,35911.12689251173,35870.16971333262
35939.14,35850.0,35929.25619559244,35887.950849008455
35952.34,35933.25,35946.65956293986,35905.56303675607
35973.0,35939.1,35963.0991121904,35921.87195580479
36002.57,35966.53,35978.20504354375,35936.69217443204
36028.41,35980.01,35991.439031857364,35949.698967575554
36034.28,35995.3,36002.423678113075,35960.58135890904
36034.28,35998.26,36011.1038078021,35969.227616571654
36022.74,35973.45,36017.50408792057,35975.689895322656
35979.75,35933.24,36022.033596098016,35980.47669230826
36013.97,35966.54,36025.617523675406,35984.41492223624
36038.22,35983.16,36028.007835656375,35987.35783438332
36047.17,36020.0,36029.12434395506,35989.277873493564
36042.57,36007.2,36029.023476189366,35989.9437893924
36006.28,35986.0,36027.94322488517,35989.70303088048
36054.28,35995.44,36026.566111690394,35989.04766073744
36057.76,35995.25,36024.6185607575,35987.90466568991
36035.63,35990.02,36022.39533247463,35986.58075157298
35993.0,35986.01,36020.68070972566,35985.45728126344
35992.31,35953.29,36020.36385087388,35984.887881079485
35999.59,35983.37,36021.62820340502,35985.4721694505
35985.21,35978.98,36024.58599799742,35986.98471125924
36007.34,35963.61,36029.513219224194,35989.65995687483
36008.64,35995.31,36036.24916813396,35993.72276967273
36061.32,35952.33,36044.68303928265,35998.79884827676
36073.48,36043.06,36053.945181937495,36005.42828407518
36064.14,36027.43,36063.74251214099,36012.31556374845
36115.46,36046.34,36073.92073851873,36019.64913898002
36104.81,36049.55,36083.65958756272,36026.98525891356
36064.26,36007.27,36093.04240761181,36034.29690970631
36058.88,36007.27,36102.70164833264,36042.12548241992
36044.02,36007.27,36112.48355299602,36050.45518618972
36115.46,36009.55,36122.62137932787,36059.25862818264
36183.66,36071.65,36132.40927939617,36068.61380226195
36251.16,36147.59,36141.23528028298,36077.95164080067
36211.57,36184.69,36148.59576244366,36086.58398172297
36203.13,36142.57,36155.404497454074,36094.329491871875
36145.05,36117.75,36162.17512561987,36102.12509250823
36120.76,36088.39,36170.25933318069,36110.71530588661
36183.66,36088.39,36180.52018631599,36120.87843088964
36161.38,36114.22,36192.493354908416,36133.04101256318
36166.13,36115.59,36206.82031776177,36147.057130366215
36128.82,36095.76,36223.46500667342,36163.095606063456
36175.0,36115.49,36242.9024611833,36181.45872301064
36211.38,36139.06,36264.44485260982,36201.640303738655
36223.98,36200.01,36287.123856836646,36223.02515041117
36332.82,36200.0,36310.21939736725,36244.224177454955
36360.08,36314.08,36331.71106652461,36264.68051451631
36386.38,36323.07,36350.51483920535,36282.26080364446
36387.36,36357.95,36365.72801958515,36296.269490892475
36495.29,36347.65,36376.88706750575,36305.76805612084
36496.68,36387.36,36382.08258288609,36310.51548077212
36425.08,36360.08,36381.05674035802,36309.692544123056
36387.0,36332.82,36374.540687601904,36303.544693193915
36369.0,36320.01,36362.93422169148,36292.37208059047
36333.0,36305.58,36346.645665636825,36276.49406611914
36357.01,36278.36,36326.68589117804,36256.50750634507
36320.81,36251.16,36303.33461792488,36233.53270305949
36292.59,36226.21,36277.967204690016,36208.75218928736
36250.01,36169.69,36251.66376783454,36183.30157467593
36175.0,36149.45,36225.602098410105,36158.63810451441
36216.39,36088.39,36201.476086400035,36135.67788345861
36169.68,36045.36,36179.317112587916,36115.83026142337
36077.91,36034.29,36160.29555357031,36100.120583722135
36085.04,36053.94,36145.90709690548,36088.91410536606
36107.26,36034.29,36136.23881895628,36082.07864273973
36098.09,36061.75,36131.036975477844,36079.87989246119
36114.12,36081.39,36130.25079983519,36081.84227223656
36116.85,36090.22,36133.28049498029,36087.284324619446
36129.15,36107.01,36139.76209087973,36095.65670964697
36151.03,36095.01,36149.1701000458,36106.3931075281
36153.37,36117.25,36160.71992659216,36119.2363677288
36172.41,36132.28,36173.9296105643,36133.3489074107
36227.69,36169.0,36188.16216023748,36148.07811371655
36231.72,36196.0,36202.19795845369,36162.48798514621
36238.92,36210.28,36215.48686213311,36175.709594056054
36238.86,36175.26,36227.44885707536,36187.10678835556
36191.66,36153.71,36237.61384942106,36196.73474201013
36234.42,36174.16,36246.29019445289,36204.55240837584
36245.0,36215.35,36252.61760921335,36210.02310021822
36278.36,36234.06,36256.28580089932,36212.533896824425
36278.36,36237.34,36256.88980636026,36211.81924658648
36292.6,36256.34,36254.36266935477,36208.010044248746
36305.58,36280.62,36248.8607679063,36201.15851276296
36275.96,36258.1,36240.528279183694,36191.22700355314
36256.34,36175.02,36229.97824729516,36178.75955785681
36190.12,36154.42,36217.87472467486,36165.279331539976
36251.16,36142.57,36205.485810681035,36151.47044437696
36221.86,36179.71,36192.37216373012,36137.8778312534
36190.79,36088.39,36179.36347811189,36124.4859078501
36101.65,36061.33,36167.37411414345,36112.94631293411
36090.2,36053.62,36157.83952431983,36104.01901517666
36093.0,36043.01,36151.28539551406,36098.01864660525
36098.37,36033.3,36147.69078435411,36095.17062980108
36106.4,36065.08,36146.96327411393,36095.49709980951
36141.57,36079.21,36148.991578241985,36098.46671083749
36142.56,36110.04,36153.1427700698,36103.72843856335
36169.68,36134.97,36159.25979128619,36110.67261820881
36196.82,36169.25,36166.76665554689,36118.74133616284
36223.95,36171.52,36175.00047122665,36127.1463332615
36218.22,36172.27,36183.39096561102,36135.546298013105
36223.98,36162.14,36191.7816593716,36143.710962301404
36157.96,36115.83,36200.032132032575,36151.741185225124
36202.04,36122.53,36208.93087970747,36160.17761548261
36245.35,36172.71,36217.93611793727,36168.96905066889
36211.3,36187.76,36226.6011621322,36177.65482096089
36250.17,36189.71,36235.520725431656,36186.34246277448
36255.01,36233.14,36244.419458859134,36195.27897812198
36257.15,36220.01,36253.23768496197,36204.030747774115
36212.09,36187.76,36262.145636167705,36212.87425991666
36278.36,36175.58,36272.04110711337,36222.5672300084
36233.18,36195.95,36282.324344961286,36233.427047980585
36305.58,36222.41,36293.6888072968,36245.3193475307
36305.56,36277.03,36305.31227552516,36257.9259230609
36301.47,36281.99,36317.23231245123,36270.563920938315
36332.82,36276.28,36329.51742325758,36283.086818861324
36332.82,36300.7,36341.59752469346,36295.44196585163
36386.38,36305.91,36353.24913132554,36307.17399478598
36385.74,36333.85,36363.66217151699,36318.03599186858
36380.0,36350.01,36372.69911437793,36327.51561241733
36395.99,36372.36,36380.35479464743,36335.359290710156
36383.57,36339.26,36386.42090047146,36341.27308052552
36414.66,36355.71,36391.08772635374,36345.692761466446
36381.95,36356.01,36394.089172519525,36348.49335850914
36374.99,36339.01,36395.79876658622,36349.76604356279
36387.98,36338.48,36396.230503015475,36349.73571986427
36389.65,36305.58,36395.290147551204,36348.54200233609
36411.01,36361.48,36393.07096099657,36346.626103412564
36428.05,36381.27,36389.492685921716,36343.401722699266
36400.0,36358.95,36384.58121784909,36338.80725223762
36400.5,36365.22,36379.06636870891,36333.44677022589
36418.39,36333.57,36373.25965085081,36327.607641235685
36351.19,36332.82,36367.373326000925,36321.98285060119
36333.88,36302.11,36362.58454169178,36316.86157506853
36306.33,36278.36,36359.47704623525,36312.89110170196
36316.86,36288.52,36358.704947649356,36310.633797366885
36387.36,36278.36,36360.22335640382,36310.17032568431
36349.63,36307.87,36363.13321974539,36311.72906300961
36361.39,36315.93,36367.84730141238,36314.95363655138
36356.68,36310.84,36374.05885478391,36319.63359023088
36352.82,36304.6,36381.51771835716,36325.65083705895
36350.0,36327.02,36389.95710429854,36332.80472915897
36355.01,36339.01,36399.16601820291,36340.58091925647
36387.36,36315.8,36408.531315497756,36348.52591469505
36441.0,36338.48,36417.3960266418,36356.561128878
36495.79,36332.82,36424.827347791535,36364.20936248184
36481.69,36432.36,36429.964063417945,36371.40622252705
36480.5,36421.96,36432.721882054924,36376.82259110297
36483.98,36450.56,36433.25331280822,36380.44018782712
36504.8,36447.6,36431.91136950922,36382.06904497863
36447.6,36400.0,36428.9597147075,36382.14849983792
36436.0,36393.28,36425.79543401046,36381.731989736276
36410.0,36382.96,36423.08318278446,36381.44803627663
36391.58,36360.08,36422.004215767774,36382.02940180508
36375.59,36358.99,36423.38228515053,36384.33489164681
36372.38,36352.46,36427.94989170899,36388.84680946842
36369.28,36340.0,36436.11317721814,36395.98485413621
36360.64,36338.48,36447.91454425319,36406.10524096507
36389.59,36354.39,36463.508851634004,36419.210826775015
36469.32,36389.64,36482.23422666194,36434.94636743944
36496.68,36440.01,36502.62158838049,36452.60481610169
36496.68,36476.29,36523.8794445471,36471.199720184304
36606.32,36491.0,36545.445569640906,36489.79175275343
36606.32,36577.74,36565.34013404731,36507.71188513243
36604.77,36567.77,36582.95281721207,36523.36554096843
36590.49,36556.74,36597.707523689605,36536.4159427337
36739.52,36560.24,36609.38949954922,36546.68456148245
36717.84,36633.8,36615.79364085892,36553.834786216474
36648.26,36605.34,36617.169666973816,36556.85151075733
36621.82,36571.89,36614.62971807989,36556.10811786566
36583.02,36559.13,36608.676711486834,36552.21784596745
36616.6,36557.59,36600.248889578696,36545.664120617286
36558.6,36507.15,36589.22044821738,36536.71781405101
36558.72,36496.67,36576.81299474166,36526.36722954294
36540.24,36495.7,36563.45841368942,36515.13556115705
36492.1,36469.95,36549.777967448994,36503.33452849057
36499.76,36469.31,36536.71609772165,36491.54619095226
36500.0,36469.31,36524.32290353393,36480.00669165378
36518.23,36476.91,36512.675134182566,36468.74935106618
36531.37,36472.88,36501.46725587439,36457.66877717268
36504.27,36453.62,36490.30279730673,36446.69552107738
36514.99,36441.97,36479.45672392452,36435.97619278398
36460.19,36425.01,36468.720395177406,36425.572995875744
36462.98,36434.82,36458.462048144014,36415.523339009575
36476.05,36431.72,36448.50971760669,36405.46832907049
36444.04,36414.65,36438.58687636914,36395.37583280201
36425.09,36360.08,36429.00319342182,36385.451914932004
36411.34,36347.01,36419.720798723116,36376.35383750786
36367.87,36350.0,36410.98109785368,36368.13896277602
36389.23,36337.23,36403.47417123965,36360.79277809109
36386.1,36341.32,36396.96060598098,36354.514553814624
36405.4,36372.01,36391.54873191652,36349.27870237065
36399.13,36368.74,36386.9433236228,36344.79913435889
36380.75,36341.63,36383.31275546436,36341.11844373097
36373.95,36334.78,36380.78177397833,36338.53020254124
36364.3,36332.82,36379.41196305619,36337.04945732069
36379.93,36305.58,36379.3125453142,36336.61595088711
36388.46,36345.23,36380.182375871496,36337.51831100959
36388.46,36343.53,36381.833777061154,36339.15410143988
36397.97,36357.57,36384.17474920872,36341.459771061905
36378.31,36337.39,36386.967798824175,36344.21215591754
36355.75,36305.58,36390.50123090323,36347.64063074196
36393.4,36355.79,36395.08373561504,36352.195252633406
36407.42,36365.02,36400.3391669501,36357.27665350075
36407.2,36385.01,36406.11238231482,36362.8014482302
36441.0,36373.95,36412.44968033561,36368.591202168296
36426.51,36385.94,36419.00204149665,36374.92641880818
36419.17,36380.0,36426.02881235394,36381.803630358154
36441.98,36397.84,36433.80259225201,36389.48646784908
36441.98,36413.19,36442.208415898494,36397.813523180885
36441.98,36412.36,36451.26296608089,36406.72834681637
36423.3,36346.4,36461.06448891093,36416.332641916495
36431.39,36393.01,36471.86518379589,36427.4967713763
36485.01,36424.65,36483.44942419418,36439.570443158715
36496.68,36441.59,36495.03326194161,36452.07282209899
36523.08,36482.76,36506.347357508545,36464.67555310035
36523.08,36483.62,36516.98806036175,36476.79518611848
36524.06,36490.0,36526.84177152282,36488.20820573904
36527.19,36503.77,36535.66141106948,36498.55291786648
36556.74,36508.08,36543.18188220094,36507.34171284989
36568.57,36538.67,36548.81269121872,36514.274584142084
36564.69,36532.07,36552.19777271194,36518.57965379525
36558.28,36527.49,36553.19994967185,36520.10847700159
36555.0,36529.1,36551.61180534448,36518.62845849193
36547.95,36525.9,36547.39291071423,36513.87210939336
36555.3,36520.18,36540.559609200165,36505.722102896834
36578.88,36535.49,36530.91959151499,36494.3320714535
36536.94,36488.55,36518.17831207549,36479.42883196322
36505.88,36487.35,36502.99321874095,36461.897920584124
36496.51,36454.78,36485.876434759986,36441.78034246795
36454.0,36414.65,36467.1764684659,36419.79174237928
36426.8,36387.36,36447.74068599764,36396.92289516041
36454.01,36388.05,36428.37598928399,36374.02304355567
36435.34,36387.36,36408.98468571844,36351.376597220384
36417.68,36352.57,36390.0489950441,36329.361537669196
36355.7,36250.18,36372.01082277786,36308.83096506488
36300.84,36260.19,36355.85657480729,36291.36453591239
36309.72,36223.98,36342.44507757993,36277.001831738584
36310.85,36231.85,36331.67000608218,36266.24407100062
36282.53,36191.17,36323.432938785714,36258.60323354791
36291.45,36254.6,36317.93844017523,36254.357379706154
36306.05,36254.6,36314.82349931735,36252.282582217646
36332.82,36227.72,36313.68084162311,36252.02170738386
36296.02,36264.2,36313.950937041394,36253.51672931097
36300.84,36274.42,36315.91982084053,36255.97734764
36310.0,36227.72,36319.3492736867,36258.93574320894
36337.39,36310.6,36323.83811524623,36262.77141622147
36360.08,36251.16,36328.85219748035,36266.235061800224
36384.01,36356.5,36333.89823933533,36270.05596110802
36387.36,36356.5,36338.41626163145,36272.681847671265
36387.36,36278.36,36342.2778176053,36274.098712829
36325.71,36278.36,36345.556443202426,36275.5138256142
36325.0,36290.6,36349.16290809497,36277.09572726427
36299.01,36264.28,36353.111170381635,36278.874870757725
36318.68,36209.89,36357.82070761386,36281.40777700311
36332.83,36199.15,36363.28225752312,36285.63808411412
36352.21,36199.15,36369.48413796615,36292.026051803
36373.95,36209.93,36376.35603679097,36300.60289293705
36399.0,36370.3,36383.61815997676,36311.26020668562
36412.01,36386.0,36390.93714687942,36321.76716362146
36441.0,36392.6,36398.136090500186,36331.7827218813
36441.98,36392.6,36404.676522206224,36340.892161076656
36425.95,36399.84,36410.39261500176,36348.90013604301
36415.82,36361.14,36415.330060329754,36355.66986519511
36385.25,36357.32,36419.497876639136,36361.462360662685
36400.01,36349.6,36423.11910496479,36365.93745395647
36349.23,36305.58,36425.77547583859,36369.10316592419
36394.31,36306.28,36428.00909353567,36371.27789965176
36469.32,36373.95,36429.050149277056,36372.49103387084
36468.5,36422.74,36427.61977088392,36371.60960117108
36452.0,36386.38,36423.60690482216,36367.92166216221
36449.76,36395.16,36417.16817685104,36361.99439404291
36447.66,36386.38,36408.47864605055,36353.78139448314
36468.34,36370.85,36397.61580013236,36343.49669919111
36386.81,36361.79,36384.52835608702,36331.58255622465
36385.41,36333.15,36370.65911478078,36318.52467625538
36347.52,36305.58,36356.380634950416,36305.05933398848
36322.76,36278.36,36342.56567166262,36291.87153421642
36293.5,36256.61,36329.81561418261,36279.64413550755
36278.75,36260.43,36318.801118093594,36268.70863412146
36286.66,36259.43,36310.00836611603,36259.31886430708
36283.78,36250.18,36303.55022958978,36251.790112269075
36276.68,36169.69,36299.68075563035,36246.60011060485
36300.84,36169.69,36298.58012679408,36244.91043944667
36308.1,36285.27,36300.01964304874,36246.87294846566
36319.65,36282.63,36303.946369406505,36251.05575062194
36280.76,36254.46,36310.18236004334,36257.47190224628
36258.16,36213.0,36319.17251735348,36266.38291839465
36305.58,36227.72,36330.89258536988,36278.08080560339
36331.83,36269.96,36344.258614331804,36291.98398659262
36373.24,36321.29,36358.66552335106,36307.18925117836
36396.6,36350.01,36373.23124971935,36322.81534605401
36447.06,36386.46,36387.337254099446,36338.09539256375
36462.92,36400.02,36400.11743651407,36352.33867052502
36422.12,36390.47,36411.30010327585,36365.21404025634
36406.88,36371.87,36421.706257535225,36376.88270906365
36400.0,36373.95,36431.753676902474,36387.68400509503
36441.17,36380.33,36441.815868486956,36397.826224760865
36462.82,36419.83,36451.734823862906,36407.54383549397
36468.85,36433.92,36461.575324356665,36416.64284155274
36468.46,36440.23,36471.55856098318,36425.23769211193
36469.32,36398.65,36481.92640164564,36433.57272265688
36519.04,36459.09,36492.92943891581,36442.5304724722
36510.47,36479.63,36504.1943745489,36451.81091256799
36513.77,36447.06,36516.0496225395,36461.45090696641
36474.85,36437.39,36528.5605004627,36471.886464999676
36500.01,36458.07,36542.26746871073,36483.41702959765
36523.08,36478.27,36556.85976392604,36495.85965060145
36551.46,36488.01,36571.88238917417,36508.91619053883
36548.31,36486.37,36586.68121454277,36522.2980672361
36606.32,36486.36,36601.07361234084,36535.79547367492
36660.29,36575.11,36613.975724652686,36549.09894746396
36688.01,36597.63,36624.34478569797,36560.76870747532
36687.51,36634.0,36631.58007904539,36570.259361967044
36673.64,36605.34,36635.543169378354,36576.96357824367
36655.32,36619.65,36636.51943522378,36581.13511713928
36666.0,36603.09,36634.917428027824,36582.66861019164
36615.81,36578.88,36630.851805057995,36581.860835435335
36606.16,36577.9,36625.21389494008,36579.207595473126
36612.95,36587.19,36618.43755675627,36574.95886696144
36625.47,36586.46,36610.82899465177,36569.28226494374
36620.45,36586.32,36602.478892152365,36562.520367784164
36577.9,36533.23,36593.76480228147,36555.01228032533
36535.95,36500.01,36585.42931714091,36547.582246620324
36537.6,36510.52,36578.165111117465,36540.79049315646
36549.57,36500.0,36571.97743295257,36534.584521129844
36549.36,36505.68,36566.681301983495,36529.08556707278
36574.93,36531.73,36562.064557931706,36524.04089697477
36564.03,36526.01,36557.581010787675,36518.925604108095
36535.83,36500.23,36552.90819601053,36513.5221814728
36525.75,36505.01,36548.14391873723,36507.860976793316
36553.63,36509.04,36543.008819443254,36501.60703796165
36543.42,36514.45,36536.77234362033,36494.29999602137
36575.73,36496.67,36529.389709036164,36485.7666144041
36579.26,36541.05,36520.48331568411,36476.203752278314
36565.99,36505.01,36510.09682022656,36465.10795719681
36528.11,36495.7,36498.528047581305,36453.02117930324
36506.45,36469.31,36486.48712446314,36440.39431517102
36474.55,36414.65,36474.758108571164,36427.88268065369
36414.65,36388.02,36464.03374834186,36416.53069230271
36430.34,36350.82,36455.414900417876,36406.958267188784
36400.9,36345.97,36448.87135898465,36399.810612254616
36380.99,36345.97,36444.79003200447,36395.26356696667
36403.15,36348.29,36443.490743663955,36393.283130295815
36410.51,36375.9,36444.534025651934,36393.67368631986
36429.53,36380.01,36447.4930268812,36395.705159398625
36439.2,36399.1,36451.661098699995,36398.885887036915
36407.77,36383.43,36456.41869064427,36402.44005050647
36496.68,36414.85,36461.639896276894,36406.037565715524
36502.39,36444.49,36465.60184825259,36408.7960304486
36524.06,36452.26,36467.88139116807,36409.95798024734
36538.48,36487.11,36467.82997560357,36409.07183032123
36530.51,36441.97,36464.96865093816,36405.535742814616
36469.3,36404.01,36459.37532956328,36399.856199069516
36459.0,36417.54,36451.85650236093,36392.63997421997
36482.52,36442.24,36442.67280999674,36383.798950324664
36472.15,36373.24,36431.72471315058,36373.34430055266
36387.91,36358.77,36419.55033055061,36362.5634983974
36391.85,36318.72,36407.6771381434,36352.002604525165
36345.27,36281.4,36396.47134520516,36342.645399158755
36313.74,36292.5,36387.01212630565,36335.33214039723
36357.36,36268.0,36379.98292038437,36330.17530237192
36339.33,36300.84,36375.047355348455,36327.71412988465
36351.76,36310.73,36372.558343094825,36327.49904744149
36359.1,36323.68,36372.2121806994,36329.366448245986
36373.24,36344.7,36373.9582386899,36333.00217206351
36388.6,36364.01,36377.4502526609,36337.944605178076
36400.53,36367.56,36382.23935878526,36343.66876184322
36427.84,36376.22,36387.829244276676,36349.813669644784
36407.73,36375.01,36393.41186471621,36355.90567761014
36419.0,36386.68,36398.90807092798,36361.62820219471
36415.99,36351.23,36403.930745755744,36366.5662037171
36387.99,36358.1,36408.343909797106,36371.08949677018
36390.0,36349.72,36412.63351570194,36375.18093024608
36402.51,36373.26,36416.9117560087,36379.04416109057
36427.84,36380.75,36420.962491655635,36382.36001242219
36424.22,36374.46,36424.36349497352,36385.04512655579
36441.0,36416.84,36427.180932318974,36387.343974906325
36447.06,36411.05,36429.42676142415,36388.79915016009
36447.06,36405.42,36431.09608184451,36389.63210847256
36439.59,36421.06,36432.389477453,36390.095280769834
36429.05,36373.95,36433.604827761395,36390.124133351084
36437.8,36404.61,36434.97676863284,36390.527280665345
36482.52,36389.0,36436.65035508325,36391.08757779155
36399.99,36359.1,36438.110976133124,36392.17087742159
36384.33,36351.06,36440.63056640726,36394.27102944071
36391.96,36351.02,36444.56774364696,36397.60323226746
36462.43,36399.01,36449.90953691647,36402.25323640616
36462.43,36427.49,36455.67967568052,36407.65734683314
36516.09,36455.27,36461.87634043256,36413.441028790985
36511.68,36490.73,36467.96849786003,36419.40546740228
36520.18,36438.15,36474.17374873259,36425.31149805127
36438.46,36400.53,36480.54195341916,36431.92717035647
36418.0,36383.41,36488.2912659553,36439.828245377714
36458.56,36411.57,36497.77360208792,36449.229729348895
36496.2,36434.56,36508.56568982563,36459.841018198356
36537.28,36470.8,36520.250936221244,36471.39911478754
36543.62,36500.71,36532.413199027666,36483.566682638295
36564.69,36524.26,36545.177792256436,36496.05411223783
36581.2,36538.81,36558.48287767095,36508.788868607095
36592.12,36537.33,36572.27502100229,36521.83973795304
36593.29,36552.22,36586.71500407198,36535.410091215344
36567.62,36520.18,36601.87975630467,36549.51675285189
36605.35,36531.49,36618.114302519185,36564.57117930092
36619.57,36566.4,36634.892581279506,36580.566004777735
36619.57,36574.49,36652.17424906435,36597.05825664155
36632.81,36590.01,36669.778511078985,36613.65591359391
36693.41,36626.75,36687.21178270343,36629.91368340914
36729.6,36687.58,36703.011080738244,36644.81886073944
36712.42,36660.0,36716.0532486426,36657.150490074666
36702.96,36592.12,36726.2848071024,36666.67013313481
36715.32,36672.01,36733.85657631259,36673.99488376546
36784.74,36689.88,36738.6443006206,36678.20372928331
36825.63,36766.01,36740.417005291085,36679.34886371865
36813.26,36750.0,36739.096330665816,36676.748032782336
36804.0,36765.48,36735.345459591284,36671.05956309476
36801.75,36740.43,36729.88119807433,36662.6471084073
36750.0,36702.07,36723.434345422065,36652.596818881204
36709.51,36647.05,36717.58710236532,36642.27017651666
36702.79,36592.57,36713.613316448966,36633.21791276319
36621.93,36566.48,36712.35934946938,36626.97474580788
36643.72,36564.68,36715.404564486256,36624.5456952827
36666.05,36584.98,36722.78785423334,36626.39542233281
36626.84,36509.88,36734.27212191371,36632.50464406484
36592.12,36482.51,36750.10848107535,36643.7346378841
36629.31,36567.93,36770.30216459592,36660.046276940855
36674.54,36565.58,36793.72409146132,36679.69947239168
36812.33,36674.54,36818.810161618705,36701.79819721323
37020.47,36739.52,36842.466984512386,36723.742420422495
37033.99,36923.22,36860.64037898582,36743.413723317615
37014.47,36949.59,36872.349209302665,36757.45407192441
37048.34,36881.91,36877.174416371105,36764.73265652361
36887.33,36812.33,36873.87878603716,36765.21337168752
36873.21,36799.11,36864.284154795016,36759.43413760677
36857.4,36775.53,36848.67651895276,36747.32193058932
36849.38,36771.52,36827.50835261791,36729.29105925828
36819.04,36716.4,36801.04281977723,36705.44276677379
36745.78,36647.04,36769.95844029611,36676.75524208402
36724.72,36619.56,36735.67431631905,36644.571828137414
36637.87,36564.68,36698.950621458825,36609.692401053864
36624.23,36537.27,36661.27332659017,36573.27653338903
36578.32,36509.88,36623.24510273847,36535.9646788627
36568.32,36482.51,36585.66461969123,36498.32826756852
36545.75,36455.16,36548.75869035225,36460.85737636804
36510.97,36400.53,36512.9706663431,36424.13881078984
36443.22,36345.0,36478.58894374609,36388.79330359325
36427.84,36342.02,36446.05191348497,36355.1684055933
36439.19,36363.48,36415.24510465551,36323.042434831725
36469.4,36396.68,36385.44908115382,36291.806078446985
36385.0,36318.72,36355.72356941939,36260.74977455936
36329.73,36264.28,36327.09361163732,36230.58866046805
36409.44,36264.28,36300.46766138864,36202.14911331617
36339.21,36150.63,36274.974042221336,36176.05981310779
36177.8,36061.33,36252.32897025866,36154.255717977096
36101.61,36006.29,36234.98145584658,36138.163418801734
36142.56,36066.73,36224.16989258642,36128.671195380615
36169.68,36110.87,36219.35828243733,36125.066723526856
36196.82,36095.65,36220.13668618368,36126.67552667019
36192.85,36113.02,36225.986831695765,36133.58770346326
36235.19,36120.43,36236.640551310644,36145.299590683186
36251.16,36163.26,36251.19849997518,36161.315068651435
36251.16,36192.29,36268.84092570927,36180.46283848809
36247.79,36196.43,36289.01101631516,36201.76158006431
36227.75,36164.19,36311.09814074074,36224.3973571985
36318.42,36224.93,36334.73133672321,36248.15035191294
36441.98,36295.97,36358.071484517655,36271.72828692368
36437.07,36353.06,36379.02244637725,36293.82518447406
36477.6,36354.7,36397.0278262837,36313.268103830414
36480.15,36419.28,36411.185700523885,36329.57944142249
36527.0,36456.83,36421.28264940581,36341.878648344325
36508.91,36460.87,36427.01210323653,36349.91892915823
36460.88,36295.53,36428.979523687216,36353.948512642746
36350.43,36278.36,36428.111538915946,36356.51840363914
36369.38,36304.77,36426.56512818206,36358.435252674084
36369.38,36339.63,36424.90125911904,36359.95312852301
36387.36,36332.45,36423.72286506427,36361.110098954894
36387.36,36387.36,36423.10493863979,36362.30043480639
36414.66,36369.38,36423.32380612101,36363.15030356264
36414.66,36327.45,36424.209422686974,36364.23223307254
36414.66,36327.45,36425.94162284105,36366.30415614594
36441.98,36369.38,36428.53892862106,36369.54011578957
36441.98,36369.38,36431.627363982916,36373.461656756495
36441.98,36441.98,36435.17191307305,36378.08051353003
36441.98,36441.98,36439.088236119824,36382.429253572576
36441.98,36390.5,36443.27132447426,36386.50034680992
36406.3,36332.82,36447.389497167365,36390.684468421816
36496.68,36332.82,36451.553066621476,36395.59756385592
36496.68,36443.22,36454.41998106337,36400.97828558789
36496.68,36387.36,36455.85018792211,36405.30932088132
36443.22,36387.36,36455.84104454436,36409.22165717457
36443.22,36423.46,36455.10424942831,36412.67033547236
36443.22,36420.53,36453.79010460244,36415.161791378996
36443.22,36443.22,36452.12434576359,36417.10847071844
36443.22,36443.22,36450.434945943605,36418.17620875258
36443.22,36443.22,36448.792390191345,36418.47822228487
36443.22,36443.22,36447.28375171679,36418.036441965465
36443.22,36406.3,36445.958708067825,36416.88972298911
36443.22,36406.3,36444.85326330063,36415.62451107508
36443.22,36406.3,36443.94992535046,36414.381853263774
36443.22,36406.3,36443.26617175882,36413.322158501964
36443.22,36391.32,36442.80435665374,36412.512856139896
36443.22,36391.32,36442.50661358079,36412.037907128266
36443.22,36391.32,36442.35824059649,36412.00817652997
36443.22,36391.32,36442.33679346698,36412.31282689572
36443.22,36443.22,36442.41506525328,36412.962931362075
36443.22,36391.32,36442.562616589516,36413.235876717416
36443.22,36443.22,36442.80611246358,36413.92547903029
36443.22,36443.22,36442.94971041481,36414.18624362025
36443.22,36410.07,36442.98308199291,36413.796709959584
36443.22,36410.07,36442.90955849834,36413.30846063162
